A,AAL,AAP,AAPL,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALXN,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANSS,ANTM,AON,AOS,APA,APD,APH,APTV,ARE,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BAX,BBY,BDX,BEN,BIIB,BIO,BK,BKNG,BKR,BLK,BLL,BMY,BR,BSX,BWA,BXP,C,CAG,CAH,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CE,CERN,CF,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COO,COP,COST,CPB,CPRT,CRM,CSCO,CSX,CTAS,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DISH,DLR,DLTR,DOV,DPZ,DRE,DRI,DTE,DUK,DVA,DVN,DXC,DXCM,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,ES,ESS,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLS,FLT,FMC,FRC,FRT,FTI,FTNT,GD,GE,GILD,GIS,GL,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GWW,HAL,HAS,HBAN,HBI,HCA,HD,HES,HFC,HIG,HII,HOLX,HON,HPQ,HRL,HSIC,HST,HSY,HUM,IBM,ICE,IDXX,IEX,IFF,ILMN,INCY,INTC,INTU,IP,IPG,IPGP,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JCI,JKHY,JNJ,JNPR,JPM,K,KEY,KIM,KLAC,KMB,KMI,KMX,KO,KR,KSU,L,LB,LDOS,LEG,LEN,LH,LHX,LIN,LKQ,LLY,LMT,LNC,LNT,LOW,LRCX,LUV,LVS,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNST,MO,MOS,MPC,MRK,MRO,MS,MSCI,MSFT,MSI,MTB,MTD,MU,MXIM,MYL,NDAQ,NEE,NEM,NFLX,NI,NKE,NLSN,NOC,NOV,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWL,O,ODFL,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PCAR,PEAK,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PNW,POOL,PPG,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PXD,QCOM,RCL,RE,REG,REGN,RF,RHI,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,SBAC,SBUX,SCHW,SEE,SHW,SIVB,SJM,SLB,SLG,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STT,STX,STZ,SWK,SWKS,SYK,SYY,T,TAP,TDG,TDY,TEL,TER,TFC,TFX,TGT,TIF,TJX,TMO,TMUS,TPR,TROW,TRV,TSCO,TSN,TT,TTWO,TXN,TXT,TYL,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URI,USB,V,VAR,VFC,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAB,WAT,WBA,WDC,WEC,WELL,WFC,WHR,WLTW,WM,WMB,WMT,WRB,WST,WU,WY,WYNN,XEL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZBRA,ZION
0.0,0.0,0.010530175915302196,0.0005474288312088424,0.0,0.0,0.0,0.019087438400573555,0.0019318176085437078,-0.19238652715791343,0.0,0.012587754765477924,0.0,0.010382547960510868,0.0,0.0,0.0009552563866309448,0.0,0.0,0.0012151547438898694,0.0,0.0,0.0,0.0,0.00620239480314894,0.0008755281636700603,0.0,0.018257204016129677,0.005186456226087283,0.0,0.0,0.004167943030264187,0.0,0.0,0.010924682677342302,0.0,0.0,0.0,0.0012151547438898694,0.0012151547438898694,0.009773469592444795,0.005550233648261721,0.0,0.0012151547438898694,0.0,0.0,0.0,0.0,0.0,0.0150185592259099,0.0,0.0,0.0,0.0,0.006239829504435638,0.0,0.0,0.0,0.0,-0.10761347284211215,0.0,0.0012151547438898694,0.0,0.0012151547438898694,0.0,0.0009380331907461755,0.0,0.00978739057480711,0.006655600788221635,0.0007638172360786368,0.0,0.004380740130283748,0.008654618773815235,0.0,0.0,0.0,0.018075883834913063,0.0,0.0,0.0012151547438898694,0.0,0.0,0.0,0.0012151547438898694,0.0,0.0,0.0,0.0,0.0012151547438898694,0.0012151547438898694,0.0012151547438898694,0.0012151547438898694,0.0,0.0,0.0009030530249780105,0.0,0.0,0.0,0.0,0.0,0.0,0.0012151547438898694,0.007625024826165181,0.0,0.01702257042178214,0.0002510059721493242,0.050471827922955764,0.0,0.0,0.015051780172237128,0.0012151547438898694,0.0,0.005959873682922178,0.0,0.0,0.0,0.0,0.0,0.0,0.0012151547438898694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012151547438898694,0.0,0.0012151547438898694,0.011079634028854932,0.017297154349649284,0.0,0.0,0.0,0.0,0.001044435327305137,0.0007830952565251614,0.0,0.0,0.0,0.0,0.0008335909806140148,0.0,0.0012151547438898694,0.00018700338013436925,0.0,0.0,0.0,0.0,0.007746300749637627,0.0,0.0,0.0,0.016615316606138637,0.01856335221447526,0.0015873254076432621,0.0,0.0,0.032585789840062225,0.0,0.0,0.0,0.0,0.00021924578047129582,0.0012151547438898694,0.0,0.0125736995172884,0.0012151547438898694,0.005610775689164006,0.01062690864856821,0.0,0.0,0.0012151547438898694,0.0,0.0005967972273367735,0.0003484562301709521,0.0,0.0,0.0,0.0,0.0,0.0025306451965852943,0.0,0.0,0.0,0.0,0.0012151547438898694,0.0,0.0,0.0012151547438898694,0.0,0.0,0.01517411768038277,0.0,0.003916613686141931,0.0008940228618299627,0.0,0.0,0.0,0.0012151547438898694,0.0,0.0,0.021097364829118736,0.0,0.0,0.0012151547438898694,0.0,0.0,0.0,0.0009394041835173082,0.0,0.0,0.0,0.0,0.0012151547438898694,0.0,0.01604654453854684,0.0,0.021742536563806657,0.050471827922955764,0.010606897976158358,0.0,0.0,0.0,0.001070007821274283,0.0,0.0,0.0,0.013221904930340714,0.0,0.005337293285897271,0.0,0.0026167543690869617,0.007552321514332685,0.009771811677543457,0.0,0.0,0.0012151547438898694,0.0,0.000413342804993866,0.018801740388333953,0.0,0.0,0.0,0.0011520743695512257,0.0008209154897803586,0.0,0.0010551845526841823,0.0,0.0,0.0,0.006317570931030501,0.017160649181394025,0.000794223220601243,0.0012151547438898694,0.0,0.0,0.0,0.0012151547438898694,0.0,0.012982998422769673,0.0012151547438898694,0.00624515746107738,0.0,0.0,0.00947556729502739,0.0,0.0012151547438898694,0.0,0.0012151547438898694,0.0,0.0,0.0,0.0,0.0,0.0012151547438898694,0.0008520127732743757,0.0,0.0,0.00219255618417251,0.0,0.012632822973672873,0.009669865671506581,0.00977209680791101,0.000413342804993866,0.01036193476972631,0.0004554525322086743,0.002749206146209447,0.0,0.0,0.0012151547438898694,0.0,0.0,0.0,0.0,0.01152032519440741,0.0,0.0,0.00994015689950171,0.0,0.0,0.0,0.0,0.01877265128592594,0.0,0.00021821129278849568,0.0,0.0012151547438898694,0.0,0.0012151547438898694,0.0,0.00046265345179056166,0.0,0.0,0.0004196826137199554,0.0,0.0012151547438898694,0.015010778689562753,0.0,0.001008543959923513,0.0007776405903434437,0.0,0.0012151547438898694,0.0,0.0,0.0011501146068029276,0.0011214472218119005,0.0,0.0,0.0,0.0,0.02566854245380843,0.022165216174489546,0.0,0.0009014996247189725,0.0,0.0,0.0012151547438898694,0.0,0.0,0.01057237984230405,0.01871882110534407,0.0,0.0,0.0,0.0,0.0,0.0,0.0028372990577490193,0.0012151547438898694,0.009357558173490866,0.0,0.0,0.0,0.007716097405441481,0.01728243284896027,0.0012151547438898694,0.0,0.050471827922955764,0.0,0.0071088692441822875,0.0,0.0,0.01822311705523641,0.0009724796483617383,0.0,0.00314216034265605,0.0,0.0012151547438898694,0.0,0.00657726884581432,0.0005459004076109289,0.0,0.0,0.0,0.01477824550724024,0.0012151547438898694,0.0,0.0,0.0,0.0,0.0,0.00039000498251250213,0.0,0.0,0.0,0.0012151547438898694,0.0,0.0,0.0012151547438898694,0.008808958621636194,0.0,0.0,0.0,0.0,0.019721824874472233,0.0,0.0,0.0012151547438898694,0.0,0.00017290818089937848,0.0,0.0012151547438898694,0.007042417712484835,0.0012151547438898694,0.0012151547438898694,0.0,0.0,0.0,0.0012151547438898694,0.017906546459009156,0.0,0.0012151547438898694,0.0,0.0011496360549415484,0.0,0.007785354857734066,0.0,0.004655640807492927,0.0,0.0012151547438898694,0.0006926278038067764,0.0012151547438898694,0.0,0.0,0.013215988564827103,0.010056170884146181,0.013527807403832661,0.0,0.004494382776731088,0.0008493270861509391,0.0,0.0012151547438898694,0.0,0.0,0.0012151547438898694,0.0,0.0,0.0,0.0,0.038810575610360644,0.008276923682012887,0.0,0.0,0.0,0.0,0.0,0.0,0.009590032791972462,0.0,0.0,0.0007555156873329075,0.0012151547438898694,0.0,1.7124358955781505e-05,0.0,0.020021800329485567,0.02151952004080706,0.0,0.0033795863178255683,0.0,0.011301130625317804,0.0
0.011365374402769898,0.0,0.0,0.0031489929101540673,0.004309490599108544,0.005914140205692896,0.007445784070880256,0.0007782666311384692,0.008454717183207361,0.0,0.0,0.0,0.0,0.006250836763773835,0.003783686096131748,0.0,0.0002401767167810355,0.007956767601234515,0.010007383889507662,0.0,0.0,0.0,0.0,0.00964142315917359,0.0,0.0,0.0,0.0019131687407562892,0.0008356142366922444,0.0025571998786900777,0.0,0.0,-0.09591588446170721,0.0,0.003228566180405114,0.007462842991176682,0.01039495654303393,0.0011717423728548704,0.0,-0.20408411553830416,0.0,0.0,0.006728228591079003,0.011949632560023227,0.003908076430930079,0.003074279353921446,0.010724506765361448,0.0,0.009651984125696211,0.004322648217886657,0.0052749802258219534,0.0,0.0,0.005100581441136581,0.0,0.0022074773119754353,0.0,0.011243446828934916,0.0,0.004658587525211341,0.0,0.008572258665143611,0.002457886686981977,0.002943311133891414,0.0,0.0,0.0,0.0,0.0,0.0,0.004773998878201297,0.0,0.0,0.00970104595996364,0.0,0.0,0.0,0.0,0.0015899748036589255,0.0,0.007328406009195221,0.0,0.0,0.0,0.0009220989212483269,0.008935648431019159,0.00265805461163686,0.0012801044527638056,0.0,0.006714241639147072,0.0,0.0,0.005101331088351864,0.005427577517256986,0.009544241552305361,0.0,0.004038681403745378,0.0,0.0,0.0060033214639948216,0.009171251847962756,0.005359482390107184,0.0,0.00332785745963487,0.0,0.010608404945470147,0.0,0.0,0.0,0.0,0.0,0.0117338730489506,0.0007654839305930574,0.0035907523352242694,0.0,0.009041877938559382,0.00034934347166426,0.003963419176436231,0.005390269001992721,0.000597783902222833,0.011440280529971494,0.0,0.010816744308435168,0.007899665007615814,0.0,0.0,0.0,0.005631492381659095,0.0,0.005525076033913312,0.011773980462356353,0.010287948083953039,0.008461926476685666,0.0,0.003526291685161068,0.0,0.0,0.009042170167441656,0.007897596293337241,0.005543541652267981,0.0,0.0027250156425194048,0.009273368438276211,0.0,0.0032491928909630288,0.0028121742216387267,0.0,0.010238023176701982,0.0,0.0,0.010098735983055778,0.0,0.0,0.008564735218555086,0.0,0.0,0.0,0.0,0.006492915887501144,0.008540699432740894,0.0,0.0,0.0,0.0,0.010306789830205755,0.0,0.00746893932343469,0.008170775278044317,0.009653246355048184,0.011935610491678714,0.0,0.0022370379136519686,0.0,0.0102760731802272,0.0038672333828536107,0.0,0.0,0.0,0.010230285516793437,0.009607527471242721,0.0,0.0,0.009725234112062373,0.0,0.0,0.0,0.003770749994684446,0.0,0.0,0.001748169253114152,0.005433812918063009,0.0,0.0026518795130031055,0.008266993577400987,0.004716722348459471,0.011225031682132494,0.0026847333467756845,0.00944862370976483,0.0,0.0040053344794072415,0.0,0.0047185772021746545,0.0,0.006327323076042781,0.0011466438513932108,0.0,0.009387381453488483,0.0,0.0,0.0,0.0,0.0,0.010271287206885414,0.0,0.0,0.003958270598372883,0.008016690917605127,0.0,0.00010377537936358724,0.0,0.009189847642739878,0.010768178785178455,0.010411856779470425,0.00022557148778477762,0.0,0.0,0.0024634731185627797,0.0,0.0,0.011858113019235979,0.0,0.0,0.0093325180952585,0.009000414120140859,0.0,0.0,0.007835300582416535,0.0,0.0059735905157141025,0.0,0.0,0.011709928555042147,0.0068630855599917506,0.0040408391349445955,0.0,0.0,0.0,0.010800312255642017,0.0,0.010862324575426421,0.0015016250572046014,0.006660374005294968,0.004507592379476312,0.0009588419678551311,0.0,0.0,0.0,0.0,0.0,0.0,0.008240328813309352,0.0,0.0,0.0,0.0,0.0,0.0,0.00875583157045806,0.0,0.0,0.0,0.0,0.0,0.0,0.006418933836448222,0.008114652096340757,0.011495568071450085,0.0,0.011340450409545476,0.0,0.0,0.0,0.0,0.0,0.0006215745121634387,0.0016516757375944517,0.0,0.0,0.004107810427463039,0.004589776219057917,0.0,0.003689657940549844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004135297389903367,0.0,0.0,0.0,0.0,0.0024537828055092407,0.010663092991832815,0.0,0.00932190661012117,0.0014789287028517315,0.0,0.0021669900149200007,0.0,0.007247034612293883,0.0,0.004702370338129464,0.0,0.0,0.0,0.0,0.0,0.0002418156309386205,0.003072727483943004,0.0,0.0,0.0,0.011703290921872804,0.0,0.0,0.005722988825141023,0.0,0.0064025230551912615,0.0,0.0,0.0,0.0051738911456920165,0.008622081826354362,0.0008288949554080928,0.0,0.0,0.0,0.0009676221445370621,0.0,0.0,0.0,0.004448239843354564,0.0,0.00961249612924786,0.0026351000446917716,0.009672752602058583,0.0,0.0,0.0,0.0,0.002702644572279069,0.0,0.0,0.011746334576424105,0.0016158974921513121,0.0,0.0,0.0,0.0,0.003422341766240197,0.00022692423481921565,0.00483228485115727,0.0,0.0007961528755582668,0.005049717557893447,0.00044264818520436494,0.0,0.008476947678761507,0.0,0.010353920210194377,0.0,0.0,0.0,0.0,0.002899366790506639,0.0003344306704603883,0.0,0.003692971932030301,0.0,0.00504420811850867,0.0,0.0,0.00012345843033496667,0.008366061545503603,0.0,0.003883273487954907,0.0,0.0009470842659924846,0.0,0.0,0.0029025523774461126,0.0,0.0,0.0,0.006217784981919228,0.0,0.0,0.0,0.010493680391709037,0.0,0.0,0.0,0.0,0.0,0.0,0.0012623652808359065,0.008433740486429434,0.005467000650266579,0.0042730203872498405,0.002415825651399065,0.002857904366931195,0.010413640344098911,0.0029255728763553993,0.010107271093366553,0.009605725692925718,0.007708654371562343,0.007707495658007157,0.00706300755458077,0.0,0.0,0.010267013380029687,0.0,0.0,0.0,0.0015913218718988298,0.010179725666119509,0.0,0.0,0.0035310114487827208,0.00401127039553732,0.0,0.008464430935004449,0.005633155645969731,0.006498910579836306,0.0,0.01104818161556848,0.0,0.011253265080348763,0.0,0.0036878285705850477,0.0,0.00908709339389992,0.004537489923198809,0.007096460475683552,0.0,0.0,0.009685606314251726,0.0,0.003143888860122137,0.0,0.0007279072935963946,0.0,0.0030168098299795778,0.0,0.0,0.0015444084238931584,0.0,0.0,0.006118562986291947,0.0
